Order_ID,Restaurant_Name,Location,Order,Order_Time,Delivery,Delivery_Time,Delivery_Duration_min,Pizza_Size,Pizza_Type,Toppings_Count,Distance_km,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Topping_Density,Order_Month,Payment_Category,Estimated_Duration_min,Delay_min,Is_Delayed,Traffic_Impact,Order_Hour
ORD377,Marco's Pizza,"Fort Worth, TX",2024-11-04,19:00:00,2024-11-04,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,November,Online,24.00,26.00,TRUE,3,19
ORD378,Domino's,"Columbus, OH",2024-11-05,20:00:00,2024-11-05,20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,November,Online,13.20,21.80,TRUE,2,20
ORD379,Papa John's,"Charlotte, NC",2024-11-06,18:30:00,2024-11-06,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,November,Online,4.80,15.20,FALSE,1,18
ORD380,Pizza Hut,"Indianapolis, IN",2024-11-07,19:45:00,2024-11-07,20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,TRUE,FALSE,0.666666667,November,Offline,18.00,22.00,TRUE,3,19
ORD381,Little Caesars,"San Francisco, CA",2024-11-08,18:00:00,2024-11-08,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,November,Online,9.60,20.40,FALSE,2,18
ORD382,Marco's Pizza,"Charlotte, NC",2024-11-09,20:15:00,2024-11-09,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,November,Offline,21.60,23.40,TRUE,3,20
ORD383,Domino's,"Detroit, MI",2024-11-10,18:00:00,2024-11-10,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,TRUE,0.666666667,November,Online,7.20,12.80,FALSE,1,18
ORD384,Papa John's,"El Paso, TX",2024-11-11,19:15:00,2024-11-11,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,November,Online,14.40,15.60,FALSE,2,19
ORD385,Pizza Hut,"Memphis, TN",2024-11-12,20:30:00,2024-11-12,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,FALSE,0.625000000,November,Offline,19.20,20.80,TRUE,3,20
ORD386,Little Caesars,"Baltimore, MD",2024-11-13,18:45:00,2024-11-13,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,November,Offline,6.00,14.00,FALSE,1,18
ORD387,Marco's Pizza,"Boston, MA",2024-11-14,19:00:00,2024-11-14,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,November,Online,24.00,26.00,TRUE,3,19
ORD388,Domino's,"New York, NY",2024-11-15,18:00:00,2024-11-15,18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,TRUE,FALSE,0.666666667,November,Offline,7.20,12.80,FALSE,1,18
ORD389,Domino's,"Miami, FL",2024-11-16,20:00:00,2024-11-16,20:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,TRUE,0.666666667,November,Online,7.20,12.80,FALSE,1,20
ORD390,Papa John's,"Chicago, IL",2024-11-17,19:15:00,2024-11-17,19:45:00,30,Large,Non-Veg,4,6.0,Medium,UPI,TRUE,TRUE,0.666666667,November,Online,14.40,15.60,FALSE,2,19
ORD391,Pizza Hut,"Los Angeles, CA",2024-11-18,20:30:00,2024-11-18,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,FALSE,0.625000000,November,Offline,19.20,20.80,TRUE,3,20
ORD392,Little Caesars,"Houston, TX",2024-11-19,18:45:00,2024-11-19,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,November,Offline,6.00,14.00,FALSE,1,18
ORD393,Marco's Pizza,"Phoenix, AZ",2024-11-20,19:00:00,2024-11-20,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,November,Online,24.00,26.00,TRUE,3,19
ORD394,Domino's,"Miami, FL",2024-11-21,20:00:00,2024-11-21,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,November,Online,13.20,21.80,TRUE,2,20
ORD395,Papa John's,"Denver, CO",2024-11-22,18:30:00,2024-11-22,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,November,Online,4.80,15.20,FALSE,1,18
ORD396,Pizza Hut,"Boston, MA",2024-11-23,19:45:00,2024-11-23,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Hut Points,TRUE,TRUE,0.666666667,November,Offline,18.00,22.00,TRUE,3,19
ORD397,Little Caesars,"Dallas, TX",2024-11-24,18:00:00,2024-11-24,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,TRUE,TRUE,0.750000000,November,Online,9.60,20.40,FALSE,2,18
ORD398,Marco's Pizza,"Seattle, WA",2024-11-25,20:15:00,2024-11-25,21:00:00,45,Large,Veg,4,9.0,High,Wallet,TRUE,FALSE,0.444444444,November,Online,21.60,23.40,TRUE,3,20
ORD399,Domino's,"San Jose, CA",2024-11-26,18:00:00,2024-11-26,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,November,Online,7.20,12.80,FALSE,1,18
ORD400,Papa John's,"Austin, TX",2024-11-27,19:15:00,2024-11-27,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,TRUE,FALSE,0.666666667,November,Offline,14.40,15.60,FALSE,2,19
ORD401,Pizza Hut,"San Diego, CA",2024-11-28,20:30:00,2024-11-28,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,FALSE,0.625000000,November,Offline,19.20,20.80,TRUE,3,20
ORD402,Little Caesars,"Jacksonville, FL",2024-11-29,18:45:00,2024-11-29,19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,TRUE,FALSE,0.400000000,November,Online,6.00,14.00,FALSE,1,18
ORD403,Marco's Pizza,"Fort Worth, TX",2024-11-30,19:00:00,2024-11-30,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,TRUE,0.400000000,November,Online,24.00,26.00,TRUE,3,19
ORD404,Domino's,"Columbus, OH",2024-12-01,20:00:00,2024-12-01,20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,December,Online,13.20,21.80,TRUE,2,20
ORD405,Papa John's,"Charlotte, NC",2024-12-02,18:30:00,2024-12-02,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,December,Online,4.80,15.20,FALSE,1,18
ORD406,Pizza Hut,"Indianapolis, IN",2024-12-03,19:45:00,2024-12-03,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Hut Points,TRUE,FALSE,0.666666667,December,Offline,18.00,22.00,TRUE,3,19
ORD407,Little Caesars,"San Francisco, CA",2024-12-04,18:00:00,2024-12-04,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,December,Online,9.60,20.40,FALSE,2,18
ORD408,Marco's Pizza,"Charlotte, NC",2024-12-05,20:15:00,2024-12-05,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,December,Offline,21.60,23.40,TRUE,3,20
ORD409,Domino's,"Detroit, MI",2024-12-06,18:00:00,2024-12-06,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.20,12.80,FALSE,1,18
ORD410,Papa John's,"El Paso, TX",2024-12-07,19:15:00,2024-12-07,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,TRUE,0.666666667,December,Online,14.40,15.60,FALSE,2,19
ORD411,Pizza Hut,"Memphis, TN",2024-12-08,20:30:00,2024-12-08,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,TRUE,0.625000000,December,Offline,19.20,20.80,TRUE,3,20
ORD412,Little Caesars,"Baltimore, MD",2024-12-09,18:45:00,2024-12-09,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,December,Offline,6.00,14.00,FALSE,1,18
ORD413,Marco's Pizza,"Boston, MA",2024-12-10,19:00:00,2024-12-10,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,December,Online,24.00,26.00,TRUE,3,19
ORD414,Domino's,"New York, NY",2024-12-11,18:00:00,2024-12-11,18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,TRUE,FALSE,0.666666667,December,Offline,7.20,12.80,FALSE,1,18
ORD415,Domino's,"Miami, FL",2024-12-12,20:00:00,2024-12-12,20:20:00,20,Medium,Thin Crust,2,3.0,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.20,12.80,FALSE,1,20
ORD416,Papa John's,"Chicago, IL",2024-12-13,19:15:00,2024-12-13,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,FALSE,0.666666667,December,Online,14.40,15.60,FALSE,2,19
ORD417,Pizza Hut,"Los Angeles, CA",2024-12-14,20:30:00,2024-12-14,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,TRUE,0.625000000,December,Offline,19.20,20.80,TRUE,3,20
ORD418,Little Caesars,"Houston, TX",2024-12-15,18:45:00,2024-12-15,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,December,Offline,6.00,14.00,FALSE,1,18
ORD419,Marco's Pizza,"Phoenix, AZ",2024-12-16,19:00:00,2024-12-16,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,December,Online,24.00,26.00,TRUE,3,19
ORD420,Domino's,"Miami, FL",2024-12-17,20:00:00,2024-12-17,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.20,21.80,TRUE,2,20
ORD421,Papa John's,"Denver, CO",2024-12-18,18:30:00,2024-12-18,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,December,Online,4.80,15.20,FALSE,1,18
ORD422,Pizza Hut,"Boston, MA",2024-12-19,19:45:00,2024-12-19,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,December,Online,18.00,22.00,TRUE,3,19
ORD423,Little Caesars,"Dallas, TX",2024-12-20,18:00:00,2024-12-20,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,TRUE,FALSE,0.750000000,December,Online,9.60,20.40,FALSE,2,18
ORD424,Marco's Pizza,"Seattle, WA",2024-12-21,20:15:00,2024-12-21,21:00:00,45,Large,Veg,4,9.0,High,Wallet,TRUE,TRUE,0.444444444,December,Online,21.60,23.40,TRUE,3,20
ORD425,Domino's,"Miami, FL",2024-12-12,20:00:00,2024-12-12,20:20:00,20,Medium,Thin Crust,2,3.0,Low,Card,TRUE,FALSE,0.666666667,December,Online,7.20,12.80,FALSE,1,20
ORD426,Papa John's,"Chicago, IL",2024-12-13,19:15:00,2024-12-13,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,FALSE,0.666666667,December,Online,14.40,15.60,FALSE,2,19
ORD427,Pizza Hut,"Los Angeles, CA",2024-12-14,20:30:00,2024-12-14,21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,TRUE,TRUE,0.625000000,December,Offline,19.20,20.80,TRUE,3,20
ORD428,Little Caesars,"Houston, TX",2024-12-15,18:45:00,2024-12-15,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,December,Offline,6.00,14.00,FALSE,1,18
ORD429,Marco's Pizza,"Phoenix, AZ",2024-12-16,19:00:00,2024-12-16,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,December,Online,24.00,26.00,TRUE,3,19
ORD430,Domino's,"Miami, FL",2024-12-17,20:00:00,2024-12-17,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.20,21.80,TRUE,2,20
ORD431,Papa John's,"Denver, CO",2024-12-18,18:30:00,2024-12-18,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,December,Online,4.80,15.20,FALSE,1,18
ORD432,Pizza Hut,"Boston, MA",2024-12-19,19:45:00,2024-12-19,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,December,Online,18.00,22.00,TRUE,3,19
ORD433,Little Caesars,"Dallas, TX",2024-12-20,18:00:00,2024-12-20,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,TRUE,FALSE,0.750000000,December,Online,9.60,20.40,FALSE,2,18
ORD434,Marco's Pizza,"Seattle, WA",2024-12-21,20:15:00,2024-12-21,21:00:00,45,Large,Veg,4,9.0,High,Wallet,TRUE,TRUE,0.444444444,December,Online,21.60,23.40,TRUE,3,20
ORD435,Domino's,"San Jose, CA",2024-12-22,18:00:00,2024-12-22,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,TRUE,0.666666667,December,Online,7.20,12.80,FALSE,1,18
ORD436,Papa John's,"Austin, TX",2024-12-23,19:15:00,2024-12-23,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,14.40,15.60,FALSE,2,19
ORD437,Pizza Hut,"San Diego, CA",2024-12-24,20:30:00,2024-12-24,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,December,Online,19.20,20.80,TRUE,3,20
ORD438,Little Caesars,"Jacksonville, FL",2024-12-25,18:45:00,2024-12-25,19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,TRUE,FALSE,0.400000000,December,Online,6.00,14.00,FALSE,1,18
ORD439,Marco's Pizza,"Fort Worth, TX",2024-12-26,19:00:00,2024-12-26,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,December,Online,24.00,26.00,TRUE,3,19
ORD440,Domino's,"Columbus, OH",2024-12-27,20:00:00,2024-12-27,20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,December,Online,13.20,21.80,TRUE,2,20
ORD441,Papa John's,"Charlotte, NC",2024-12-28,18:30:00,2024-12-28,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,TRUE,1.000000000,December,Online,4.80,15.20,FALSE,1,18
ORD442,Pizza Hut,"Indianapolis, IN",2024-12-29,19:45:00,2024-12-29,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,December,Online,18.00,22.00,TRUE,3,19
ORD443,Little Caesars,"San Francisco, CA",2024-12-30,18:00:00,2024-12-30,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,December,Online,9.60,20.40,FALSE,2,18
ORD444,Marco's Pizza,"Charlotte, NC",2024-12-31,20:15:00,2024-12-31,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,December,Offline,21.60,23.40,TRUE,3,20
ORD445,Domino's,"Detroit, MI",2025-01-01,18:00:00,2025-01-01,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.20,12.80,FALSE,1,18
ORD446,Papa John's,"El Paso, TX",2025-01-02,19:15:00,2025-01-02,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,January,Online,14.40,15.60,FALSE,2,19
ORD447,Pizza Hut,"Memphis, TN",2025-01-03,20:30:00,2025-01-03,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,January,Online,19.20,20.80,TRUE,3,20
ORD448,Little Caesars,"Baltimore, MD",2025-01-04,18:45:00,2025-01-04,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,January,Offline,6.00,14.00,FALSE,1,18
ORD449,Marco's Pizza,"Boston, MA",2025-01-05,19:00:00,2025-01-05,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,TRUE,0.400000000,January,Online,24.00,26.00,TRUE,3,19
ORD450,Domino's,"New York, NY",2025-01-06,18:00:00,2025-01-06,18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,TRUE,FALSE,0.666666667,January,Offline,7.20,12.80,FALSE,1,18
ORD451,Papa John's,"Chicago, IL",2025-01-07,19:15:00,2025-01-07,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,FALSE,0.666666667,January,Online,14.40,15.60,FALSE,2,19
ORD452,Pizza Hut,"Los Angeles, CA",2025-01-08,20:30:00,2025-01-08,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,January,Online,19.20,20.80,TRUE,3,20
ORD453,Little Caesars,"Houston, TX",2025-01-09,18:00:00,2025-01-09,18:30:00,30,Medium,Thai Chicken,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,January,Online,12.00,18.00,FALSE,2,18
ORD454,Marco's Pizza,"Atlanta, GA",2025-01-10,19:15:00,2025-01-10,19:50:00,35,Large,Sicilian,4,6.5,High,UPI,TRUE,FALSE,0.615384615,January,Online,15.60,19.40,TRUE,3,19
ORD455,Domino's,"Orlando, FL",2025-01-11,20:30:00,2025-01-11,21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,TRUE,TRUE,0.625000000,January,Online,19.20,20.80,TRUE,3,20
ORD456,Papa John's,"Austin, TX",2025-01-12,18:45:00,2025-01-12,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,January,Offline,6.00,14.00,FALSE,1,18
ORD457,Pizza Hut,"Seattle, WA",2025-01-13,19:00:00,2025-01-13,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,January,Online,24.00,26.00,TRUE,3,19
ORD458,Domino's,"Miami, FL",2025-01-14,20:00:00,2025-01-14,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Domino's Cash,TRUE,FALSE,0.545454545,January,Offline,13.20,21.80,TRUE,2,20
ORD459,Papa John's,"Denver, CO",2025-01-15,18:30:00,2025-01-15,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,January,Online,4.80,15.20,FALSE,1,18
ORD460,Pizza Hut,"Boston, MA",2025-01-16,19:45:00,2025-01-16,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,January,Online,18.00,22.00,TRUE,3,19
ORD461,Domino's,"New York, NY",2025-01-17,18:00:00,2025-01-17,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.20,12.80,FALSE,1,18
ORD462,Papa John's,"Chicago, IL",2025-01-18,19:15:00,2025-01-18,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,TRUE,0.666666667,January,Online,14.40,15.60,FALSE,2,19
ORD463,Little Caesars,"Los Angeles, CA",2025-01-19,20:30:00,2025-01-19,21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,TRUE,TRUE,0.625000000,January,Online,19.20,20.80,TRUE,3,20
ORD464,Marco's Pizza,"Houston, TX",2025-01-20,18:45:00,2025-01-20,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,January,Offline,6.00,14.00,FALSE,1,18
ORD465,Domino's,"Phoenix, AZ",2025-01-21,19:00:00,2025-01-21,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,January,Online,24.00,26.00,TRUE,3,19
ORD466,Papa John's,"Philadelphia, PA",2025-01-22,20:00:00,2025-01-22,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,January,Online,13.20,21.80,TRUE,2,20
ORD467,Pizza Hut,"San Antonio, TX",2025-01-23,18:30:00,2025-01-23,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,January,Online,4.80,15.20,FALSE,1,18
ORD468,Little Caesars,"San Diego, CA",2025-01-24,19:45:00,2025-01-24,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,January,Online,18.00,22.00,TRUE,3,19
ORD469,Marco's Pizza,"Dallas, TX",2025-01-25,18:00:00,2025-01-25,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,January,Online,9.60,20.40,FALSE,2,18
ORD470,Domino's,"San Jose, CA",2025-01-26,20:15:00,2025-01-26,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,January,Offline,21.60,23.40,TRUE,3,20
ORD471,Papa John's,"Austin, TX",2025-01-27,18:00:00,2025-01-27,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,January,Online,7.20,12.80,FALSE,1,18
ORD472,Pizza Hut,"Jacksonville, FL",2025-01-28,19:15:00,2025-01-28,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,January,Online,14.40,15.60,FALSE,2,19
ORD473,Little Caesars,"Fort Worth, TX",2025-01-29,20:30:00,2025-01-29,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,January,Online,19.20,20.80,TRUE,3,20
ORD474,Marco's Pizza,"Columbus, OH",2025-01-30,18:45:00,2025-01-30,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,January,Offline,6.00,14.00,FALSE,1,18
ORD475,Domino's,"Charlotte, NC",2025-01-31,19:00:00,2025-01-31,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,January,Online,24.00,26.00,TRUE,3,19
ORD476,Papa John's,"San Francisco, CA",2025-02-01,20:00:00,2025-02-01,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,February,Online,13.20,21.80,TRUE,2,20
ORD477,Pizza Hut,"Indianapolis, IN",2025-02-02,18:30:00,2025-02-02,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,TRUE,1.000000000,February,Online,4.80,15.20,FALSE,1,18
ORD478,Little Caesars,"Seattle, WA",2025-02-03,19:45:00,2025-02-03,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18.00,22.00,TRUE,3,19
ORD479,Marco's Pizza,"Denver, CO",2025-02-04,18:00:00,2025-02-04,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,February,Online,9.60,20.40,FALSE,2,18
ORD480,Domino's,"Washington, DC",2025-02-05,20:15:00,2025-02-05,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,February,Offline,21.60,23.40,TRUE,3,20
ORD481,Papa John's,"Boston, MA",2025-02-06,18:00:00,2025-02-06,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.20,12.80,FALSE,1,18
ORD482,Pizza Hut,"Nashville, TN",2025-02-07,19:15:00,2025-02-07,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,February,Online,14.40,15.60,FALSE,2,19
ORD483,Little Caesars,"Baltimore, MD",2025-02-08,20:30:00,2025-02-08,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,February,Online,19.20,20.80,TRUE,3,20
ORD484,Marco's Pizza,"Louisville, KY",2025-02-09,18:45:00,2025-02-09,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,February,Offline,6.00,14.00,FALSE,1,18
ORD485,Domino's,"Milwaukee, WI",2025-02-10,19:00:00,2025-02-10,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,February,Online,24.00,26.00,TRUE,3,19
ORD486,Papa John's,"Albuquerque, NM",2025-02-11,20:00:00,2025-02-11,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,February,Online,13.20,21.80,TRUE,2,20
ORD487,Pizza Hut,"Tucson, AZ",2025-02-12,18:30:00,2025-02-12,18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,TRUE,FALSE,1.000000000,February,Online,4.80,15.20,FALSE,1,18
ORD488,Little Caesars,"Fresno, CA",2025-02-13,19:45:00,2025-02-13,20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18.00,22.00,TRUE,3,19
ORD489,Marco's Pizza,"Sacramento, CA",2025-02-14,18:00:00,2025-02-14,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.20,12.80,FALSE,1,18
ORD490,Domino's,"Kansas City, MO",2025-02-15,19:15:00,2025-02-15,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,TRUE,0.666666667,February,Online,14.40,15.60,FALSE,2,19
ORD491,Papa John's,"Long Beach, CA",2025-02-16,20:30:00,2025-02-16,21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,TRUE,TRUE,0.625000000,February,Online,19.20,20.80,TRUE,3,20
ORD492,Pizza Hut,"Mesa, AZ",2025-02-17,18:45:00,2025-02-17,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,February,Offline,6.00,14.00,FALSE,1,18
ORD493,Domino's,"Atlanta, GA",2025-02-18,19:00:00,2025-02-18,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,February,Online,24.00,26.00,TRUE,3,19
ORD494,Papa John's,"Omaha, NE",2025-02-19,20:00:00,2025-02-19,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,February,Online,13.20,21.80,TRUE,2,20
ORD495,Pizza Hut,"Raleigh, NC",2025-02-20,18:30:00,2025-02-20,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,February,Online,4.80,15.20,FALSE,1,18
ORD496,Little Caesars,"Miami, FL",2025-02-21,19:45:00,2025-02-21,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,February,Online,18.00,22.00,TRUE,3,19
ORD497,Marco's Pizza,"Tulsa, OK",2025-02-22,18:00:00,2025-02-22,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,February,Online,9.60,20.40,FALSE,2,18
ORD498,Domino's,"Minneapolis, MN",2025-02-23,20:15:00,2025-02-23,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,February,Offline,21.60,23.40,TRUE,3,20
ORD499,Papa John's,"Arlington, TX",2025-02-24,18:00:00,2025-02-24,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,February,Online,7.20,12.80,FALSE,1,18
ORD500,Pizza Hut,"New Orleans, LA",2025-02-25,19:15:00,2025-02-25,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,February,Online,14.40,15.60,FALSE,2,19
ORD501,Little Caesars,"Wichita, KS",2025-02-26,20:30:00,2025-02-26,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,February,Online,19.20,20.80,TRUE,3,20
